160	0.000000	41.406225	17.593763
161	0.000000	37.024425	17.964008
162	0.000000	33.244275	18.296450
163	0.000000	28.386675	18.580317
164	0.000000	24.037575	18.820693
165	0.000000	19.044300	19.011136
166	0.000000	14.371950	19.154855
167	0.000000	8.815650	19.243012
168	0.000000	4.380675	19.286819
169	0.000000	-0.989250	19.276926
170	0.000000	-5.085300	19.226073
171	0.000000	-10.992600	19.116147
172	0.000000	-15.755850	18.958588
173	0.000000	-20.634150	18.752247
174	0.000000	-25.113825	18.501109
175	0.000000	-30.388275	18.197226
176	0.000000	-34.624500	17.850981
177	0.000000	-39.209925	17.458882
178	0.000000	-43.264650	17.026235
179	0.000000	-47.773725	16.548498
180	0.000000	-51.099600	16.037502
181	0.000000	-55.330050	15.484202
182	0.000000	-58.555725	14.898644
183	0.000000	-62.005125	14.278593
184	0.000000	-64.720875	13.631384
185	0.000000	-67.796325	12.953421
186	0.000000	-69.911475	12.254306
187	0.000000	-72.330675	11.531000
188	0.000000	-73.701300	10.793987
189	0.000000	-75.732900	10.036658
190	0.000000	-76.329900	9.273359
191	0.000000	-77.440125	8.498957
192	0.000000	-77.707650	7.721881
193	0.000000	-78.052800	6.941353
194	0.000000	-77.291250	6.168440
195	0.000000	-76.919475	5.399246
196	0.000000	-75.851625	4.640729
197	0.000000	-74.616600	3.894563
198	0.000000	-72.500100	3.169562
199	0.000000	-70.881375	2.460748
200	0.000000	-68.195850	1.778790
201	0.000000	-65.683500	1.121955
202	0.000000	-62.190375	0.500051
203	0.000000	-59.394675	-0.093895
204	0.000000	-55.410000	-0.647996
205	0.000000	-51.655500	-1.164551
206	0.000000	-47.305050	-1.637601
207	0.000000	-43.236900	-2.069970
208	0.000000	-38.180625	-2.451776
209	0.000000	-33.520425	-2.786981
210	0.000000	-28.396425	-3.070945
211	0.000000	-23.572575	-3.306671
212	0.000000	-17.678550	-3.483456
213	0.000000	-12.484275	-3.608299
214	0.000000	-6.616950	-3.674468
215	0.000000	-1.227750	-3.686746
216	0.000000	3.809100	-3.648655
217	0.000000	8.785350	-3.560801
218	0.000000	15.297075	-3.407831
219	0.000000	20.681250	-3.201018
220	0.000000	25.507425	-2.945944
221	0.000000	29.867550	-2.647268
222	0.000000	35.042250	-2.296846
223	0.000000	39.421725	-1.902629
224	0.000000	43.709100	-1.465537
225	0.000000	47.274825	-0.992789
226	0.000000	51.493200	-0.477857
227	0.000000	54.695625	0.069099
228	0.000000	58.012050	0.649220
229	0.000000	60.624825	1.255468
230	0.000000	63.501600	1.890484
231	0.000000	65.436525	2.544849
232	0.000000	67.389450	3.218743
233	0.000000	68.611200	3.904856
234	0.000000	70.009575	4.604951
235	0.000000	70.179075	5.306742
236	0.000000	70.629525	6.013037
237	0.000000	70.311075	6.716148
238	0.000000	69.922425	7.415372
239	0.000000	68.497350	8.100346
240	0.000000	67.428150	8.774627
241	0.000000	65.395350	9.428581
242	0.000000	63.357600	10.062157
243	0.000000	60.417750	10.666334
244	0.000000	57.855825	11.244893
245	0.000000	54.356625	11.788459
246	0.000000	50.872125	12.297180
247	0.000000	46.808625	12.765266
248	0.000000	42.986175	13.195128
249	0.000000	38.280000	13.577928
250	0.000000	33.726225	13.915190
251	0.000000	28.732950	14.202520
252	0.000000	23.834175	14.440862
253	0.000000	18.166575	14.622527
254	0.000000	13.329300	14.755820
255	0.000000	8.149875	14.837319
256	0.000000	2.903400	14.866353
257	0.000000	-2.537775	14.840975
258	0.000000	-6.968025	14.771295
259	0.000000	-12.656325	14.644732
260	0.000000	-17.277750	14.471954
261	0.000000	-22.017975	14.251774
262	0.000000	-26.332050	13.988454
263	0.000000	-31.179900	13.676655
264	0.000000	-35.123400	13.325421
265	0.000000	-38.776425	12.937657
266	0.000000	-41.965575	12.518001
267	0.000000	-45.682650	12.061174
268	0.000000	-48.190125	11.579273
269	0.000000	-50.820000	11.071073
270	0.000000	-52.667625	10.544397
271	0.000000	-54.840975	9.995987
272	0.000000	-55.822875	9.437759
273	0.000000	-56.865450	8.869104
274	0.000000	-57.209175	8.297012
275	0.000000	-57.674250	7.720270
276	0.000000	-56.937975	7.150890
277	0.000000	-56.453775	6.586352
278	0.000000	-55.084275	6.035509
279	0.000000	-53.771850	5.497791
280	0.000000	-51.369675	4.984094
281	0.000000	-49.513575	4.488958
282	0.000000	-46.612500	4.022833
283	0.000000	-43.604925	3.586784
284	0.000000	-39.994425	3.186840
285	0.000000	-36.742275	2.819417
286	0.000000	-32.487600	2.494541
287	0.000000	-28.597350	2.208568
288	0.000000	-24.082350	1.967744
289	0.000000	-19.841025	1.769334
290	0.000000	-14.532975	1.624004
291	0.000000	-9.752850	1.526476
292	0.000000	-4.671150	1.479764
293	0.000000	0.007275	1.479837
294	0.000000	4.456875	1.524406
295	0.000000	9.046875	1.614874
296	0.000000	14.758200	1.762456
297	0.000000	19.001925	1.952476
298	0.000000	23.133150	2.183807
299	0.000000	26.838150	2.452189
300	0.000000	31.275525	2.764944
301	0.000000	34.786875	3.112813
302	0.000000	37.930050	3.492113
303	0.000000	40.512600	3.897239
304	0.000000	43.449975	4.331739
305	0.000000	45.502275	4.786762
306	0.000000	47.487900	5.261641
307	0.000000	48.536400	5.747005
308	0.000000	49.999125	6.246996
309	0.000000	50.267850	6.749674
310	0.000000	50.594775	7.255622
311	0.000000	50.319900	7.758821
312	0.000000	49.660050	8.255422
313	0.000000	48.211950	8.737541
314	0.000000	47.002425	9.207566
315	0.000000	44.935575	9.656921
316	0.000000	42.567300	10.082594
317	0.000000	39.598500	10.478579
318	0.000000	36.812475	10.846704
319	0.000000	33.038550	11.177090
320	0.000000	29.327400	11.470363
321	0.000000	25.151550	11.721879
322	0.000000	20.894325	11.930822
323	0.000000	16.098525	12.091807
324	0.000000	12.004800	12.211856
325	0.000000	7.126725	12.283123
326	0.000000	2.205975	12.305183
327	0.000000	-2.627400	12.278909
328	0.000000	-6.616875	12.212740
329	0.000000	-11.962500	12.093115
330	0.000000	-16.379325	11.929322
331	0.000000	-20.454975	11.724772
332	0.000000	-24.739800	11.477374
333	0.000000	-29.069475	11.186679
334	0.000000	-32.595450	10.860724
335	0.000000	-35.805075	10.502674
336	0.000000	-38.851425	10.114159
337	0.000000	-41.867475	9.695485
338	0.000000	-43.868925	9.256796
339	0.000000	-45.842475	8.798371
340	0.000000	-47.422500	8.324146
341	0.000000	-48.681750	7.837328
342	0.000000	-48.931200	7.348016
343	0.000000	-49.586175	6.852154
344	0.000000	-49.023150	6.361923
345	0.000000	-48.398475	5.877938
346	0.000000	-46.980600	5.408132
347	0.000000	-45.693525	4.951197
348	0.000000	-43.388175	4.517315
349	0.000000	-41.009100	4.107224
350	0.000000	-38.092275	3.726301
351	0.000000	-35.073825	3.375563
352	0.000000	-31.086675	3.064696
353	0.000000	-27.496800	2.789729
354	0.000000	-23.329200	2.556437
355	0.000000	-18.974100	2.366695
356	0.000000	-14.183100	2.224865
357	0.000000	-9.446475	2.130400
358	0.000000	-4.168725	2.088712
359	0.000000	0.444375	2.093156
360	0.000000	4.502925	2.138186
361	0.000000	9.523950	2.233425
362	0.000000	15.543975	2.388865
363	0.000000	19.684800	2.585713
364	0.000000	23.510850	2.820821
365	0.000000	27.409650	3.094918
366	0.000000	31.899150	3.413909
367	0.000000	35.053200	3.764441
368	0.000000	38.215800	4.146599
369	0.000000	40.668825	4.553287
370	0.000000	43.472925	4.988017
371	0.000000	44.827875	5.436295
372	0.000000	46.467225	5.900968
373	0.000000	47.284500	6.373813
374	0.000000	48.060600	6.854419
375	0.000000	47.736150	7.331780
376	0.000000	47.450325	7.806284
377	0.000000	46.340100	8.269685
378	0.000000	45.153525	8.721220
379	0.000000	42.738075	9.148601
380	0.000000	40.868550	9.557286
381	0.000000	37.825950	9.935545
382	0.000000	34.648800	10.282033
383	0.000000	30.801000	10.590044
384	0.000000	27.235200	10.862395
385	0.000000	22.654875	11.088944
386	0.000000	18.026100	11.269205
387	0.000000	13.232550	11.401531
388	0.000000	8.889525	11.490426
389	0.000000	3.738900	11.527815
390	0.000000	-1.336725	11.514448
391	0.000000	-5.794725	11.456501
392	0.000000	-10.677900	11.349721
393	0.000000	-15.866025	11.191061
394	0.000000	-19.751400	10.993547
395	0.000000	-23.966100	10.753886
396	0.000000	-28.165125	10.472235
397	0.000000	-32.252700	10.149708
398	0.000000	-35.058075	9.799127
399	0.000000	-38.075325	9.418374
400	0.000000	-40.421850	9.014156
401	0.000000	-42.761025	8.586545
402	0.000000	-44.003250	8.146513
403	0.000000	-45.267375	7.693839
404	0.000000	-45.835200	7.235487
405	0.000000	-46.067700	6.774810
406	0.000000	-45.181350	6.322997
407	0.000000	-44.658375	5.876413
408	0.000000	-43.009200	5.446321
409	0.000000	-41.164050	5.034680
410	0.000000	-38.502750	4.649653
411	0.000000	-36.064200	4.289011
412	0.000000	-32.528775	3.963723
413	0.000000	-28.895175	3.674771
414	0.000000	-24.765300	3.427118
415	0.000000	-20.836275	3.218756
416	0.000000	-15.982275	3.058933
417	0.000000	-11.516850	2.943764
418	0.000000	-6.190725	2.881857
419	0.000000	-1.330650	2.868551
420	0.000000	3.281175	2.901362
421	0.000000	7.663050	2.977993
422	0.000000	13.542525	3.113418
423	0.000000	18.293700	3.296355
424	0.000000	22.248000	3.518835
425	0.000000	25.847700	3.777312
426	0.000000	29.983725	4.077149
427	0.000000	33.441600	4.411565
428	0.000000	36.708375	4.778649
429	0.000000	38.512425	5.163773
430	0.000000	40.770525	5.571479
431	0.000000	42.273150	5.994210
432	0.000000	43.452375	6.428734
433	0.000000	43.716300	6.865897
434	0.000000	43.883475	7.304731
435	0.000000	43.315575	7.737887
436	0.000000	42.378375	8.161671
437	0.000000	40.347975	8.565151
438	0.000000	38.581425	8.950965
439	0.000000	35.834175	9.309307
440	0.000000	32.773350	9.637040
441	0.000000	29.214825	9.929189
442	0.000000	25.789575	10.187084
443	0.000000	21.100275	10.398087
444	0.000000	16.810425	10.566191
445	0.000000	11.910450	10.685296
446	0.000000	7.453500	10.759831
